"Category","Sector code","Product code","Product desc","Product Brief Description","Unit","Country","Period","MP Market Price"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201010","67,61"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","BE","201010","45,08"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","ES","201010","55,47"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","FR","201010","70,43"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201010","71,00"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201010","69,74"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201010","78,00"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201010","39,24"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","BE","201010","22,50"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","CZ","201010","52,00"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","HU","201010","41,97"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201010","31,32"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201010","51,33"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","PL","201010","39,01"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","EU","201010","52,34"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","BE","201010","43,83"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","CZ","201010","52,67"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","DE","201010","45,55"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","IT","201010","73,00"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","NL","201010","45,34"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","AT","201010","57,50"
"Fruit products","FRL","POMJON","Apples Jonagold","Apples - Pommes, Jonagold (or Jonagored), Cat. I - Cal. 70-80","€/100 kg net weight","PL","201010","34,84"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201010","66,58"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","BE","201010","90,00"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","ES","201010","49,43"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201010","69,58"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","HU","201010","55,07"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201010","83,00"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","PT","201010","50,00"
"Fruit products","FRL","POMSHA","Apples Shampion","Apples - Pommes, Shampion, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201010","47,75"
"Fruit products","FRL","POMSHA","Apples Shampion","Apples - Pommes, Shampion, Cat. I - Cal. 70-80","€/100 kg net weight","CZ","201010","49,80"
"Fruit products","FRL","POMSHA","Apples Shampion","Apples - Pommes, Shampion, Cat. I - Cal. 70-80","€/100 kg net weight","PL","201010","47,43"
"Fruit products","FRL","PRUPEU","Plums","Plums - Prunes, Européennes, Cat. I - Cal . 35+","€/100 kg net weight","EU","201010","60,21"
"Fruit products","FRL","PRUPEU","Plums","Plums - Prunes, Européennes, Cat. I - Cal . 35+","€/100 kg net weight","CZ","201010","43,64"
"Fruit products","FRL","PRUPEU","Plums","Plums - Prunes, Européennes, Cat. I - Cal . 35+","€/100 kg net weight","IT","201010","61,79"
"Fruit products","FRL","RAIITA","Grapes","Grapes - Raisins, Table, Italia - Cat. I","€/100 kg net weight","EU","201010","91,61"
"Fruit products","FRL","RAIITA","Grapes","Grapes - Raisins, Table, Italia - Cat. I","€/100 kg net weight","BG","201010","51,13"
"Fruit products","FRL","RAIITA","Grapes","Grapes - Raisins, Table, Italia - Cat. I","€/100 kg net weight","ES","201010","94,87"
"Fruit products","FRL","RAIITA","Grapes","Grapes - Raisins, Table, Italia - Cat. I","€/100 kg net weight","IT","201010","90,90"
"Fruit products","FRL","SATCL1","Satsumas","Satsumas - Satsumas, Cat. I - Cal. 1x-2","€/100 kg net weight","EU","201010","63,40"
"Fruit products","FRL","SATCL1","Satsumas","Satsumas - Satsumas, Cat. I - Cal. 1x-2","€/100 kg net weight","ES","201010","63,40"
"Fruit products","FRL","ABRCL1","Apricots","Apricots - Abricots, Cat. I - cal. 45-50","€/100 kg net weight","EU","201009","130,31"
"Fruit products","FRL","ABRCL1","Apricots","Apricots - Abricots, Cat. I - cal. 45-50","€/100 kg net weight","HU","201009","130,31"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","EU","201009","113,36"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","ES","201009","125,86"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","IT","201009","92,02"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","EU","201009","207,74"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","BE","201009","155,17"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","DE","201009","210,82"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","NL","201009","236,59"
"Fruit products","FRL","FRACL1","Strawberries","Strawberries - Fraises - Cat. I","€/100 kg net weight","UK","201009","230,21"
"Fruit products","FRL","MELCHC","Melons","Melons - Melons - Charentais-Cantaloups - Cat. I - Cal. 800-1250","€/100 kg net weight","EU","201009","69,49"
"Fruit products","FRL","MELCHC","Melons","Melons - Melons - Charentais-Cantaloups - Cat. I - Cal. 800-1250","€/100 kg net weight","BG","201009","54,54"
"Fruit products","FRL","MELCHC","Melons","Melons - Melons - Charentais-Cantaloups - Cat. I - Cal. 800-1250","€/100 kg net weight","FR","201009","73,00"
"Fruit products","FRL","MELCHC","Melons","Melons - Melons - Charentais-Cantaloups - Cat. I - Cal. 800-1250","€/100 kg net weight","IT","201009","67,65"
"Fruit products","FRL","NECNJA","Nectarines","Nectarines - Nectarines, Jaune, Cat. I, Size A/B","€/100 kg net weight","EU","201009","57,89"
"Fruit products","FRL","NECNJA","Nectarines","Nectarines - Nectarines, Jaune, Cat. I, Size A/B","€/100 kg net weight","ES","201009","59,11"
"Fruit products","FRL","NECNJA","Nectarines","Nectarines - Nectarines, Jaune, Cat. I, Size A/B","€/100 kg net weight","FR","201009","84,71"
"Fruit products","FRL","NECNJA","Nectarines","Nectarines - Nectarines, Jaune, Cat. I, Size A/B","€/100 kg net weight","IT","201009","48,30"
"Fruit products","FRL","PASPEP","Watermelons","Watermelons - Pasteques, with pip","€/100 kg net weight","EU","201009","16,43"
"Fruit products","FRL","PASPEP","Watermelons","Watermelons - Pasteques, with pip","€/100 kg net weight","BG","201009","18,66"
"Fruit products","FRL","PASPEP","Watermelons","Watermelons - Pasteques, with pip","€/100 kg net weight","ES","201009","16,33"
"Fruit products","FRL","PASPEP","Watermelons","Watermelons - Pasteques, with pip","€/100 kg net weight","IT","201009","18,15"
"Fruit products","FRL","PASPEP","Watermelons","Watermelons - Pasteques, with pip","€/100 kg net weight","HU","201009","10,71"
"Fruit products","FRL","PASPEP","Watermelons","Watermelons - Pasteques, with pip","€/100 kg net weight","PT","201009","14,00"
"Fruit products","FRL","PASPEP","Watermelons","Watermelons - Pasteques, with pip","€/100 kg net weight","RO","201009","7,01"
"Fruit products","FRL","PECPJA","Peaches","Peaches - Pêches, Jaune, Cat. I, Size A/B","€/100 kg net weight","EU","201009","65,21"
"Fruit products","FRL","PECPJA","Peaches","Peaches - Pêches, Jaune, Cat. I, Size A/B","€/100 kg net weight","BG","201009","74,14"
"Fruit products","FRL","PECPJA","Peaches","Peaches - Pêches, Jaune, Cat. I, Size A/B","€/100 kg net weight","ES","201009","58,98"
"Fruit products","FRL","PECPJA","Peaches","Peaches - Pêches, Jaune, Cat. I, Size A/B","€/100 kg net weight","FR","201009","85,20"
"Fruit products","FRL","PECPJA","Peaches","Peaches - Pêches, Jaune, Cat. I, Size A/B","€/100 kg net weight","IT","201009","64,55"
"Fruit products","FRL","PECPJA","Peaches","Peaches - Pêches, Jaune, Cat. I, Size A/B","€/100 kg net weight","HU","201009","60,15"
"Fruit products","FRL","PECPJA","Peaches","Peaches - Pêches, Jaune, Cat. I, Size A/B","€/100 kg net weight","PT","201009","75,50"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","EU","201009","63,10"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","BE","201009","57,52"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","ES","201009","62,36"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","NL","201009","70,59"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","PL","201009","65,39"
"Fruit products","FRL","POMBRA","Apples Braeburn","Apples - Pommes, Braeburn, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201009","75,64"
"Fruit products","FRL","POMBRA","Apples Braeburn","Apples - Pommes, Braeburn, Cat. I - Cal. 70-80","€/100 kg net weight","BE","201009","100,00"
"Fruit products","FRL","POMBRA","Apples Braeburn","Apples - Pommes, Braeburn, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201009","71,00"
"Fruit products","FRL","POMBSK","Apples Boskoop","Apples - Pommes, Boskoop, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201009","46,75"
"Fruit products","FRL","POMBSK","Apples Boskoop","Apples - Pommes, Boskoop, Cat. I - Cal. 70-80","€/100 kg net weight","BE","201009","51,21"
"Fruit products","FRL","POMBSK","Apples Boskoop","Apples - Pommes, Boskoop, Cat. I - Cal. 70-80","€/100 kg net weight","DE","201009","61,19"
"Fruit products","FRL","POMBSK","Apples Boskoop","Apples - Pommes, Boskoop, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201009","62,27"
"Fruit products","FRL","POMBSK","Apples Boskoop","Apples - Pommes, Boskoop, Cat. I - Cal. 70-80","€/100 kg net weight","PL","201009","35,70"
"Fruit products","FRL","POMCOX","Apples Cox","Apples - Pommes, Cox orange, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201009","44,85"
"Fruit products","FRL","POMCOX","Apples Cox","Apples - Pommes, Cox orange, Cat. I - Cal. 70-80","€/100 kg net weight","BE","201009","56,66"
"Fruit products","FRL","POMCOX","Apples Cox","Apples - Pommes, Cox orange, Cat. I - Cal. 70-80","€/100 kg net weight","DE","201009","34,49"
"Fruit products","FRL","POMCOX","Apples Cox","Apples - Pommes, Cox orange, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201009","56,34"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201009","56,34"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","BE","201009","38,80"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","DE","201009","41,14"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201009","83,00"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201009","46,51"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201009","66,00"
"Fruit products","FRL","POMELS","Apples Elstar","Apples - Pommes, Elstar, Cat. I - Cal. 70-80","€/100 kg net weight","PL","201009","37,79"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201009","57,77"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","BE","201009","72,50"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","CZ","201009","47,20"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","DE","201009","41,59"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","ES","201009","55,90"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","FR","201009","72,70"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201009","60,00"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201009","71,58"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201009","75,80"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","PL","201009","39,29"
"Fruit products","FRL","POMGAL","Apples Gala","Apples - Pommes, Gala, Cat. I - Cal. 70-80","€/100 kg net weight","PT","201009","70,00"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201009","61,62"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","BE","201009","50,00"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","CZ","201009","53,47"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","ES","201009","52,69"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","FR","201009","71,15"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201009","67,50"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","HU","201009","44,72"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201009","52,63"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","AT","201009","53,83"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","RO","201009","32,56"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201009","72,44"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","BE","201009","105,94"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","ES","201009","57,45"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","FR","201009","74,00"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","IT","201009","71,00"
"Fruit products","FRL","POMGRS","Apples Granny","Apples - Pommes, Granny smith, Cat. I - Cal. 70-80","€/100 kg net weight","NL","201009","65,30"
"Fruit products","FRL","POMIDA","Apples Idared","Apples - Pommes, Idared, Cat. I - Cal. 70-80","€/100 kg net weight","EU","201009","42,12"
